created,text,retwc,hashtag,followers,friends,subjectivity,polarity
2021-10-08 13:20:32,"b'@eastbaypatriot @Demi6851 Reminds me of the Fyre Fest, this company.\nhttps://t.co/NxA3D2puHe'",0,None,53,304,0.0,0.0
2021-10-08 13:20:31,"b'@M_Sceptre @stbessgirl Well, I would not agree or disagree! I never wanted J&amp;J I still don\xe2\x80\x99t want J&amp;J. Astra is goo\xe2\x80\xa6 https://t.co/VLquGQ8aFU'",0,None,250,266,0.0,0.0
2021-10-08 13:20:30,"b""RT @nypost: Moderna founders debut on Forbes' list of 400 richest Americans https://t.co/0MwEG3dexN https://t.co/Ih8iEy20FY""",1227,None,2753,3970,0.0,0.0
2021-10-08 13:20:22,b'Norway already recommends the Cominarty vaccine and Finland was expected to publish a decision later. https://t.co/bSx5JMjiTm',0,None,2591,2149,0.2,-0.05
2021-10-08 13:20:19,b'RT @CP24: Finland joins other Nordic nations in curbing Moderna shots\nhttps://t.co/jJL7tyXNaX',21,None,165,405,0.375,-0.125
2021-10-08 13:20:11,b'RT @UKinGhana: \xf0\x9f\x93\xa2ANNOUNCEMENT \xf0\x9f\x93\xa2 The UK will now recognise vaccine certificates issued in Ghana for Ghanaian\xe2\x80\x99s fully-vaccinated with #AstraZe\xe2\x80\xa6',20,None,267,392,0.0,0.0
2021-10-08 13:20:05,b'RT @RWMaloneMD: Latest from Sweden.  \nStop on Moderna for adolescents due to the myocarditis safety signal. https://t.co/K2EteVdBBz',5911,None,99,190,0.6375,0.1875
2021-10-08 13:20:04,"b'RT @LilaGraceRose: Want to decrease ""vaccine hesitancy""? Stop using the bodies of murdered children in your testing processes. Be ethical.\xe2\x80\xa6'",534,None,2,38,0.0,0.0
2021-10-08 13:20:03,"b'RT @TracyBethHoeg: I would just add one more thing though that, as we said in our pre-print based on data from Ontario and, given the news\xe2\x80\xa6'",31,None,76,212,0.5,0.5
2021-10-08 13:19:44,"b""RT @amy_deedee: Scroll to the end to see the list of 83 Gov employees who now work for Pfizer and Moderna! They're all in bed together and\xe2\x80\xa6""",138,None,2808,3532,0.0,0.0
2021-10-08 13:19:36,"b'RT @cmencke: AwesomeCapital: Flu shots, Moderna COVID-19 booster can be given a... https://t.co/JXJF2PAv5c'",1,None,1432,2178,0.0,0.0
2021-10-08 13:19:30,b'RT @RepThomasMassie: \xe2\x80\x9cFinland pausing Moderna vaccine for young males due to heart issues. Sweden and Denmark halting Moderna in young peop\xe2\x80\xa6',763,None,169,529,0.39166666666666666,0.025000000000000005
2021-10-08 13:19:27,"b'RT @Liberty__Global: WOW:\n\nSweden and Denmark have halted the use of the Moderna shot for those born after 1991, citing concerns of increas\xe2\x80\xa6'",373,None,2037,2915,0.0,0.0
2021-10-08 13:19:19,b'RT @prissy__xo: @TPostMillennial I heard Europe isn\xe2\x80\x99t using the moderna vaccine anymore cause it\xe2\x80\x99s causing a lot of adverse reactions \xf0\x9f\x91\x80\xf0\x9f\x91\x80',23,None,34,528,0.0,0.0
2021-10-08 13:19:09,"b'RT @gummibear737: Finland, Sweden and Denmark have stopped vaccinations with Moderna in most young people because of concerns over myocardi\xe2\x80\xa6'",304,None,83,179,0.45,0.3
2021-10-08 13:19:05,b'@PeterBackes3 @mtaibbi Not the job of objective journalists to encourage products that have not gone through the pr\xe2\x80\xa6 https://t.co/jHoKw0UPyM',0,None,53,304,0.1,0.0
2021-10-08 13:19:04,"b'AwesomeCapital: Flu shots, Moderna COVID-19 booster can be given a... https://t.co/JXJF2PAv5c'",1,None,1432,2178,0.0,0.0
2021-10-08 13:18:55,"b'RT @gummibear737: Finland, Sweden and Denmark have stopped vaccinations with Moderna in most young people because of concerns over myocardi\xe2\x80\xa6'",304,None,102,586,0.45,0.3
2021-10-08 13:18:53,"b'RT @RWMaloneMD: As mentioned yesterday, Sweden has suspended the Moderna jab for 30 and under due to myocarditis risk.\n\nhttps://t.co/h8zM94\xe2\x80\xa6'",2240,None,94,192,0.375,-0.125
2021-10-08 13:18:41,"b""What's funny is, Moderna has never released any other drugs before the vaccine \xf0\x9f\x92\x80 https://t.co/THGZgvuvMO""",25,None,16423,24,0.6875,0.0625
2021-10-08 13:18:38,"b'RT @canmericanized: Sweden, Norway, Denmark and now Finland. Ask yourself: is something wrong here? Why does Trudeau want to deny Canadians\xe2\x80\xa6'",184,None,177,403,0.9,-0.5
2021-10-08 13:18:38,"b""RT @WIONews: Finland has joined other Nordic countries in suspending or discouraging the use of #Moderna's #COVID19 vaccine in certain age\xe2\x80\xa6""",9,Moderna,83,921,0.4732142857142857,0.04464285714285714
2021-10-08 13:18:35,"b'RT @euronewsnext: ""We\'ve communicated badly in this case...It was simply bad wording"" \xf0\x9f\x98\xb3\n\nDenmark has not actually banned the Moderna vaccin\xe2\x80\xa6'",4,None,1950,38,0.4777777777777778,-0.46666666666666656
